RefId,IsBadBuy,PurchDate,Auction,VehYear,VehicleAge,Make,Model,Trim,SubModel,Color,Transmission,WheelTypeID,WheelType,VehOdo,Nationality,Size,TopThreeAmericanName,MMRAcquisitionAuctionAveragePrice,MMRAcquisitionAuctionCleanPrice,MMRAcquisitionRetailAveragePrice,MMRAcquisitonRetailCleanPrice,MMRCurrentAuctionAveragePrice,MMRCurrentAuctionCleanPrice,MMRCurrentRetailAveragePrice,MMRCurrentRetailCleanPrice,PRIMEUNIT,AUCGUART,BYRNO,VNZIP1,VNST,VehBCost,IsOnlineSale,WarrantyCost
844,1,9/8/2009,ADESA,2005,4,CHEVROLET,TRAILBLAZER 2WD 6C 4,LS,4D SUV 4.2L,GREY,AUTO,1,Alloy,71672,AMERICAN,MEDIUM SUV,GM,8080,9677,9226,10951,7138,8564,8209,9749,NULL,NULL,99740,50111,IA,7315,0,1155
845,0,9/8/2009,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,RED,AUTO,1,Alloy,73498,AMERICAN,LARGE,GM,7622,9233,8732,10472,6518,7611,10385,11780,NULL,NULL,99740,50111,IA,7515,0,1974
846,0,9/8/2009,ADESA,2006,3,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,SILVER,AUTO,1,Alloy,55135,AMERICAN,SPECIALTY,CHRYSLER,8669,10525,9863,11867,8172,10239,12443,14576,NULL,NULL,99740,50111,IA,8725,0,1086
847,1,9/8/2009,ADESA,2006,3,DODGE,CHARGER 3.5L V6 EFI,Bas,4D SEDAN,SILVER,AUTO,2,Covers,44405,AMERICAN,SPECIALTY,CHRYSLER,9150,10821,10382,12187,8434,9944,9609,11240,NULL,NULL,99740,50111,IA,9725,0,975
848,0,9/8/2009,ADESA,2006,3,BUICK,LACROSSE 3.8L V6 SFI,CX,4D SEDAN CX,BROWN,AUTO,2,Covers,69289,AMERICAN,LARGE,GM,9186,10873,10421,12243,8365,10416,12108,14102,NULL,NULL,99740,50111,IA,6915,0,1313
849,0,9/8/2009,ADESA,2005,4,CHEVROLET,CAVALIER 4C 2.2L I4,Bas,2D COUPE,BROWN,MANUAL,2,Covers,62905,AMERICAN,COMPACT,GM,3354,4810,4122,5695,3084,3974,3831,4792,NULL,NULL,99740,50111,IA,3295,0,1020
850,0,9/8/2009,ADESA,2006,3,SATURN,ION 2.2L I4 EFI,2,4D SEDAN LEVEL 2,BLUE,AUTO,2,Covers,73179,AMERICAN,MEDIUM,GM,5659,6922,6612,7976,4528,5425,8370,9384,NULL,NULL,99740,50111,IA,5510,0,803
851,0,9/8/2009,ADESA,2006,3,CHRYSLER,TOWN & COUNTRY FWD V,Tou,MINIVAN 3.8L,BLUE,AUTO,1,Alloy,83465,AMERICAN,VAN,CHRYSLER,8790,11373,9993,12783,8790,11373,9993,12783,NULL,NULL,99740,50111,IA,7515,0,1763
852,0,9/8/2009,ADESA,2006,3,DODGE,MAGNUM V6 3.5L V6 MP,SE,WAGON 3.5L SXT,WHITE,AUTO,1,Alloy,73628,AMERICAN,SPECIALTY,CHRYSLER,8669,10525,9863,11867,8054,9651,9198,10923,NULL,NULL,99740,50111,IA,8725,0,1389
853,0,9/22/2009,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LT,4D SEDAN LT 3.5L,WHITE,AUTO,1,Alloy,62571,AMERICAN,LARGE,GM,7431,8980,8525,10198,6518,7611,10385,11780,NULL,NULL,99740,50111,IA,7715,0,1703
854,1,9/22/2009,ADESA,2006,3,SUZUKI,FORENZA 2.0L I4 EFI,,4D SEDAN,GOLD,AUTO,2,Covers,59000,OTHER ASIAN,MEDIUM,OTHER,4390,5597,5241,6545,3752,4653,4552,5525,NULL,NULL,99740,50111,IA,4605,0,505
855,0,9/22/2009,ADESA,2006,3,PONTIAC,G6 4C 2.4L I4 MPI,Bas,4D SEDAN SE,GOLD,AUTO,2,Covers,74015,AMERICAN,MEDIUM,GM,6752,8459,7792,9636,6707,7941,9426,10772,NULL,NULL,99740,50111,IA,7315,0,1038
856,0,9/22/2009,ADESA,2008,1,CHEVROLET,IMPALA V6 3.5L V6 SF,LT,4D SEDAN LT 3.5L FFV,BROWN,AUTO,1,Alloy,83837,AMERICAN,LARGE,GM,10408,11441,11741,12856,10201,11786,13807,15689,NULL,NULL,99740,50111,IA,7915,0,2152
857,0,9/22/2009,ADESA,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,SILVER,AUTO,1,Alloy,78348,AMERICAN,MEDIUM,CHRYSLER,3769,4912,4571,5805,3475,4658,6936,7832,NULL,NULL,99740,50111,IA,6315,0,1155
858,1,9/22/2009,ADESA,2006,3,CHRYSLER,PACIFICA FWD 3.5L V6,Tou,4D SPORT TOURING,GOLD,AUTO,1,Alloy,66653,AMERICAN,CROSSOVER,CHRYSLER,11223,13294,12621,14858,10290,12474,11613,13972,NULL,NULL,99740,50111,IA,9325,0,1215
859,0,9/22/2009,ADESA,2005,4,DODGE,CARAVAN GRAND FWD V6,SE,MINIVAN 3.3L,BLUE,AUTO,2,Covers,88324,AMERICAN,VAN,CHRYSLER,4738,6118,5617,7107,4532,5955,5395,6931,NULL,NULL,99740,50111,IA,5740,0,1763
860,0,9/22/2009,ADESA,2003,6,FORD,MUSTANG V6 3.8L V6 E,Bas,2D COUPE,GREY,AUTO,1,Alloy,62269,AMERICAN,SPORTS,FORD,4460,5552,5317,6496,3869,4877,4679,5767,NULL,NULL,99740,50111,IA,6110,0,1028
861,0,9/29/2009,ADESA,2005,4,CHEVROLET,AVEO 1.6L I4 EFI,LS,4D SEDAN,RED,AUTO,2,Covers,52531,AMERICAN,COMPACT,GM,3252,4048,4012,4872,3148,3829,6341,7085,NULL,NULL,99740,50111,IA,4485,0,671
862,0,9/29/2009,ADESA,2006,3,PONTIAC,G6 V6 3.5L V6 SFI,Bas,4D SEDAN,RED,AUTO,1,Alloy,78991,AMERICAN,MEDIUM,GM,7091,8581,8158,9767,7148,8389,10401,12057,NULL,NULL,99740,50111,IA,7295,0,1272
863,0,9/29/2009,ADESA,2005,4,CHEVROLET,IMPALA 3.4L V6 SFI,Bas,4D SEDAN,BLUE,AUTO,2,Covers,81872,AMERICAN,LARGE,GM,4404,5807,5256,6772,3781,4945,7110,8638,NULL,NULL,99740,50111,IA,5290,0,2152
864,0,9/29/2009,ADESA,2006,3,CHEVROLET,MALIBU 4C 2.2L I4 MP,LT,4D SEDAN LT,GREY,AUTO,2,Covers,57950,AMERICAN,MEDIUM,GM,6539,7972,7562,9110,6181,7501,9651,10880,NULL,NULL,99740,50111,IA,6295,0,837
865,0,9/29/2009,ADESA,2006,3,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,WHITE,AUTO,1,Alloy,71607,AMERICAN,MEDIUM,CHRYSLER,5229,6824,6147,7870,4624,5766,8211,9430,NULL,NULL,99740,50111,IA,5390,0,1155
866,0,10/6/2009,ADESA,2006,3,DODGE,STRATUS 4C 2.4L I4 S,SXT,4D SEDAN,SILVER,AUTO,1,Alloy,74428,AMERICAN,MEDIUM,CHRYSLER,4947,6392,5843,7403,3405,4137,6587,7519,NULL,NULL,99740,50111,IA,6110,0,1155
867,1,10/6/2009,ADESA,2006,3,CHRYSLER,TOWN & COUNTRY 2WD V,Bas,MINIVAN 3.3L,SILVER,AUTO,2,Covers,67821,AMERICAN,VAN,CHRYSLER,7374,8295,8464,9459,7330,8251,8416,9411,NULL,NULL,99740,50111,IA,6315,0,1411
868,0,10/6/2009,ADESA,2007,2,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,85909,AMERICAN,LARGE,FORD,9793,12559,11076,14064,9205,11120,13011,14824,NULL,NULL,99740,50111,IA,7515,0,1633
869,0,10/6/2009,ADESA,2007,2,SUZUKI,RENO 2.0L I4 EFI,,4D SEDAN,RED,AUTO,2,Covers,65035,OTHER ASIAN,COMPACT,OTHER,4761,5770,5642,6732,4953,6247,5849,7247,NULL,NULL,99740,50111,IA,4905,0,533
870,0,10/6/2009,ADESA,2007,2,DODGE,CARAVAN FWD 4C 2.4L,SE,MINIVAN 2.4L,SILVER,AUTO,2,Covers,73665,AMERICAN,VAN,CHRYSLER,6659,8432,7692,9607,6434,7661,10007,11682,NULL,NULL,99740,50111,IA,4705,0,1623
871,0,10/6/2009,ADESA,2005,4,CHEVROLET,MALIBU 4C 2.2L I4 MP,Cla,4D SEDAN CLASSIC,GREY,AUTO,2,Covers,86421,AMERICAN,MEDIUM,GM,3874,5307,4684,6232,3204,4086,6406,7573,NULL,NULL,99740,50111,IA,4100,0,1243
872,0,10/6/2009,ADESA,2004,5,SATURN,ION 2.0L I4 MPI,3,2D QUAD COUPE LEVEL 3,BLACK,MANUAL,1,Alloy,73730,AMERICAN,MEDIUM,GM,4767,6336,5648,7343,4304,5644,7229,8683,NULL,NULL,99740,50111,IA,4905,0,1038
873,0,10/6/2009,ADESA,2006,3,FORD,FIVE HUNDRED 3.0L V6,SEL,4D SEDAN SEL,BLACK,AUTO,1,Alloy,92236,AMERICAN,LARGE,FORD,9064,11205,10289,12601,6722,8391,10396,12185,NULL,NULL,99740,50111,IA,6110,0,1774
874,0,10/13/2009,ADESA,2005,4,HONDA,ACCORD 4C 2.4L I4 MP,EX,4D SEDAN EX AUTO,BLACK,AUTO,1,Alloy,91828,TOP LINE ASIAN,MEDIUM,OTHER,9906,11494,11198,12914,8660,9823,12558,14422,NULL,NULL,99740,50111,IA,9125,0,620
875,0,10/13/2009,ADESA,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,WHITE,AUTO,2,Covers,72169,AMERICAN,MEDIUM,CHRYSLER,3471,4360,4249,5209,3706,4652,6826,7777,NULL,NULL,99740,50111,IA,4905,0,1155
876,0,10/13/2009,ADESA,2006,3,CHRYSLER,SEBRING 4C 2.4L I4 S,Bas,4D SEDAN,GREEN,AUTO,1,Alloy,40113,AMERICAN,MEDIUM,CHRYSLER,5097,6516,6005,7537,4328,5579,7612,8831,NULL,NULL,99740,50111,IA,6315,0,834
877,0,10/13/2009,ADESA,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT,MAROON,AUTO,2,Covers,84500,AMERICAN,LARGE,GM,4352,5386,5200,6317,3938,5018,7636,8733,NULL,NULL,99740,50111,IA,5310,0,2152
878,0,10/13/2009,ADESA,2005,4,FORD,EXPLORER 2WD V6 4.0L,XLS,4D SUV 4.0L FFV XLS,BLUE,AUTO,1,Alloy,63232,AMERICAN,MEDIUM SUV,FORD,6333,8403,7340,9575,6465,8408,7482,9581,NULL,NULL,99740,50111,IA,7315,0,1020
879,0,10/13/2009,ADESA,2006,3,CHEVROLET,MALIBU V6 3.5L V6 SF,LT,4D SEDAN LT,BLUE,AUTO,2,Covers,74114,AMERICAN,MEDIUM,GM,6211,7803,7208,8927,7106,8627,10358,12037,NULL,NULL,99740,50111,IA,7315,0,1272
880,0,10/13/2009,ADESA,2004,5,NISSAN,ALTIMA 2.5L I-4 EFI,S,4D SEDAN S,BEIGE,AUTO,1,Alloy,76269,TOP LINE ASIAN,MEDIUM,OTHER,5319,6427,6245,7441,5475,6643,8182,9642,NULL,NULL,99740,50111,IA,7915,0,686
881,0,10/13/2009,ADESA,2007,2,PONTIAC,GRAND PRIX 3.8L V6 S,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,65345,AMERICAN,LARGE,GM,7533,8838,8636,10045,7935,9303,11520,13182,NULL,NULL,99740,50111,IA,7515,0,1703
882,1,10/13/2009,ADESA,2003,6,FORD,TAURUS 3.0L V6 EFI,SES,4D SEDAN SES,SILVER,AUTO,NULL,NULL,81996,AMERICAN,MEDIUM,FORD,2754,3923,3474,4737,2754,3923,3474,4737,NULL,NULL,99740,50111,IA,3090,0,1283
883,1,10/13/2009,ADESA,2003,6,NISSAN,MAXIMA MFI V6 3.5L D,GLE,4D SEDAN GLE,BLUE,AUTO,1,Alloy,94174,TOP LINE ASIAN,LARGE,OTHER,5598,6893,6546,7944,4474,5603,7803,9551,NULL,NULL,99740,50111,IA,6615,0,1641
884,1,10/13/2009,ADESA,2005,4,DODGE,STRATUS 4C 2.4L I4 M,SXT,4D SEDAN,WHITE,AUTO,NULL,NULL,72070,AMERICAN,MEDIUM,CHRYSLER,2931,3801,3665,4605,2931,3801,3665,4605,NULL,NULL,99740,50111,IA,4905,0,1155
885,0,10/13/2009,ADESA,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GT,4D SEDAN GT2,SILVER,AUTO,1,Alloy,86710,AMERICAN,LARGE,GM,5076,6501,5982,7521,5064,6348,8159,9646,NULL,NULL,99740,50111,IA,7115,0,2152
886,0,10/20/2009,ADESA,2006,3,CHRYSLER,300 3.5L V6 MPI,Lim,4D SEDAN,WHITE,AUTO,1,Alloy,71367,AMERICAN,SPECIALTY,CHRYSLER,9095,10662,10323,12015,10250,11909,14604,15924,NULL,NULL,99740,50111,IA,9825,0,1389
887,0,10/20/2009,ADESA,2005,4,FORD,FOCUS 2.0L I4 SFI,ZX4,4D SEDAN ZX4,BLUE,AUTO,1,Alloy,66730,AMERICAN,COMPACT,FORD,3985,5024,4804,5926,3413,4251,6910,7774,NULL,NULL,99740,50111,IA,4905,0,1020
888,0,10/20/2009,ADESA,2006,3,MITSUBISHI,ECLIPSE 2.4L I4 MPI,GS,2D COUPE GS,ORANGE,MANUAL,1,Alloy,52501,OTHER ASIAN,SPORTS,OTHER,8155,9738,9307,11017,7752,9204,11770,13352,NULL,NULL,99740,50111,IA,8525,0,505
889,0,10/20/2009,ADESA,2003,6,CHEVROLET,CAVALIER 4C 2.2L I4,LS,4D SEDAN LS,WHITE,AUTO,2,Covers,84329,AMERICAN,COMPACT,GM,2306,3373,2990,4143,2578,3499,6081,8254,NULL,NULL,99740,50111,IA,3090,0,1543
890,0,10/20/2009,ADESA,2004,5,CHEVROLET,TRAILBLAZER 4WD 6C 4,Nor,4D SUV 4.2L LS,WHITE,AUTO,1,Alloy,77035,AMERICAN,MEDIUM SUV,GM,6856,8506,7904,9686,5978,7248,9692,11537,NULL,NULL,99740,50111,IA,7945,0,1974
891,0,10/20/2009,ADESA,2006,3,FORD,TAURUS 3.0L V6 EFI /,SEL,4D SEDAN SEL,SILVER,AUTO,1,Alloy,78697,AMERICAN,MEDIUM,FORD,5363,6720,6292,7758,5330,6563,8779,10200,NULL,NULL,99740,50111,IA,5310,0,920
892,1,10/20/2009,ADESA,2005,4,CHRYSLER,SEBRING 4C 2.4L I4 E,Bas,4D SEDAN,GREY,AUTO,NULL,NULL,63589,AMERICAN,MEDIUM,CHRYSLER,3948,5095,4764,6003,3948,5095,4764,6003,NULL,NULL,99740,50111,IA,5310,0,1020
893,0,10/27/2009,ADESA,2006,3,JEEP,LIBERTY 2WD V6 3.7L,Spo,4D SUV,BLUE,AUTO,1,Alloy,79346,AMERICAN,SMALL SUV,CHRYSLER,8542,10358,9725,11687,8320,10010,12131,13589,NULL,NULL,1231,50111,IA,7315,1,686
894,0,10/27/2009,ADESA,2007,2,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,GOLD,AUTO,2,Covers,72544,AMERICAN,LARGE,GM,7399,8542,8491,9725,8173,9340,12037,13156,NULL,NULL,1231,50111,IA,7115,1,1974
895,0,10/27/2009,ADESA,2004,5,PONTIAC,GRAND PRIX 3.8L V6 S,GTP,4D SEDAN GTP,WHITE,AUTO,1,Alloy,74455,AMERICAN,LARGE,GM,5677,7384,6631,8475,5352,6712,8557,10450,NULL,NULL,1231,50111,IA,7315,1,2208
896,0,10/27/2009,ADESA,2005,4,PONTIAC,GRAND AM V6 3.4L V6,SE,4D SEDAN SE,GREY,AUTO,2,Covers,81212,AMERICAN,MEDIUM,GM,3537,4628,4320,5498,3452,4488,6718,8052,NULL,NULL,1231,50111,IA,4305,1,2412
897,0,10/27/2009,ADESA,2005,4,FORD,TAURUS 3.0L V6 EFI,SE,4D SEDAN SE,SILVER,AUTO,2,Covers,85376,AMERICAN,MEDIUM,FORD,3176,4328,3930,5174,3910,4929,6845,8014,NULL,NULL,1231,50111,IA,4905,1,983
898,0,10/27/2009,ADESA,2007,2,DODGE,CHARGER V6 2.7L V6 M,Bas,4D SEDAN 2.7L SE,SILVER,AUTO,2,Covers,57804,AMERICAN,SPECIALTY,CHRYSLER,8871,9779,10081,11061,10011,10786,13732,14535,NULL,NULL,1231,50111,IA,10025,1,1086
899,0,10/27/2009,ADESA,2006,3,DODGE,CHARGER 2.7L V6 MPI,Bas,4D SEDAN,SILVER,AUTO,2,Covers,70385,AMERICAN,SPECIALTY,CHRYSLER,8790,10313,9993,11638,8365,9788,13313,14838,NULL,NULL,1231,50111,IA,9325,1,1389
900,0,10/27/2009,ADESA,2006,3,CHEVROLET,IMPALA 3.5L V6 SFI,LS,4D SEDAN LS,SILVER,AUTO,2,Covers,69471,AMERICAN,LARGE,GM,6539,7769,7562,8891,7101,8413,10003,11746,NULL,NULL,1231,50111,IA,7915,1,1703
901,0,10/27/2009,ADESA,2008,1,MERCURY,MILAN V6 3.0L V6 EFI,Bas,4D SEDAN,BLACK,AUTO,1,Alloy,78035,AMERICAN,MEDIUM,FORD,12696,13830,14212,15436,10918,12966,15784,17136,NULL,NULL,1231,50111,IA,8705,1,1272
902,0,10/27/2009,ADESA,2006,3,CHEVROLET,EQUINOX AWD V6 3.4L,LS,4D SUV LS,SILVER,AUTO,2,Covers,74416,AMERICAN,MEDIUM SUV,GM,8935,11424,10150,12838,10272,12123,14237,15868,NULL,NULL,1231,50111,IA,8625,1,1506
903,0,10/27/2009,ADESA,2002,7,PONTIAC,FIREBIRD V6 3.8L V6,Bas,2D COUPE,ORANGE,AUTO,1,Alloy,57032,AMERICAN,SPORTS,GM,5229,6756,6147,7796,4112,4830,7108,7716,NULL,NULL,1231,50111,IA,6515,1,2172
904,0,11/3/2009,ADESA,2007,2,DODGE,CALIBER,SXT,4D WAGON SXT,RED,AUTO,2,Covers,52656,AMERICAN,MEDIUM,CHRYSLER,7431,8950,8525,10166,7937,9147,11415,12506,NULL,NULL,1231,50111,IA,6795,1,754
905,0,11/3/2009,ADESA,2006,3,DODGE,CARAVAN GRAND FWD V6,SXT,MINIVAN 3.8L,BLUE,AUTO,1,Alloy,86988,AMERICAN,VAN,CHRYSLER,8712,11343,9909,12750,7828,10212,12300,14589,NULL,NULL,1231,50111,IA,6545,1,1763
906,0,11/3/2009,ADESA,2006,3,FORD,MUSTANG V6,Bas,2D CONVERTIBLE,WHITE,AUTO,1,Alloy,61296,AMERICAN,SPORTS,FORD,10339,12272,11666,13754,10316,12191,14666,16759,NULL,NULL,1231,50111,IA,9525,1,728
907,0,11/3/2009,ADESA,2007,2,FORD,FREESTYLE FWD V6,SEL,4D CUV 3.0L SEL,BLACK,AUTO,1,Alloy,88084,AMERICAN,CROSSOVER,FORD,10551,13451,11895,15027,10677,13152,15372,16965,NULL,NULL,1231,50111,IA,8325,1,1633
908,0,11/3/2009,ADESA,2005,4,MAZDA,TRIBUTE 2WD 4C,i,4D SPORT UTILITY I,SILVER,MANUAL,1,Alloy,73643,OTHER ASIAN,SMALL SUV,OTHER,6099,7657,7087,8770,6171,7399,9303,10543,NULL,NULL,1231,50111,IA,6315,1,920
909,0,11/10/2009,ADESA,2006,3,DODGE,MAGNUM V6,SE,WAGON 3.5L SXT,WHITE,AUTO,1,Alloy,50595,AMERICAN,SPECIALTY,CHRYSLER,8289,9893,9452,11184,9079,10440,12672,13712,NULL,NULL,1231,50111,IA,7815,1,1086
910,1,11/10/2009,ADESA,2004,5,CHEVROLET,MALIBU 4C,Cla,4D SEDAN CLASSIC,SILVER,AUTO,NULL,NULL,71669,AMERICAN,MEDIUM,GM,2884,4061,3615,4886,2884,4061,3615,4886,NULL,NULL,1231,50111,IA,4435,1,1155
911,0,11/10/2009,ADESA,2006,3,CHRYSLER,PACIFICA FWD,Bas,4D SPORT,RED,AUTO,2,Covers,73478,AMERICAN,CROSSOVER,CHRYSLER,8450,9912,9626,11205,8117,9552,12412,13440,NULL,NULL,1231,50111,IA,7115,1,1389
912,0,11/10/2009,ADESA,2007,2,CHRYSLER,300,Bas,4D SEDAN,WHITE,AUTO,2,Covers,55983,AMERICAN,SPECIALTY,CHRYSLER,10016,11682,11317,13117,12006,13562,15546,17624,NULL,NULL,1231,50111,IA,9725,1,1086
913,0,11/10/2009,ADESA,2007,2,CHEVROLET,IMPALA V6,LT,4D SEDAN LT 3.9L,WHITE,AUTO,1,Alloy,82456,AMERICAN,LARGE,GM,8725,10459,9923,11796,10723,12431,14452,16036,NULL,NULL,1231,50111,IA,7715,1,2152
914,0,11/10/2009,ADESA,2007,2,BUICK,TERRAZA FWD V6,CX,4D WAGON CX,GOLD,AUTO,1,Alloy,86439,AMERICAN,VAN,GM,11941,13742,13396,15341,12389,13584,17511,18473,NULL,NULL,1231,50111,IA,7715,1,2282
915,0,11/10/2009,ADESA,2007,2,TOYOTA,CAMRY 4C,LE,4D SEDAN CE,RED,AUTO,2,Covers,69137,TOP LINE ASIAN,MEDIUM,OTHER,10866,12169,12235,13643,10048,11064,14084,15132,NULL,NULL,1231,50111,IA,10730,1,533
916,0,11/17/2009,ADESA,2006,3,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,87512,AMERICAN,LARGE,FORD,6308,7436,7313,8531,6917,8118,10265,11499,NULL,NULL,1231,50111,IA,6725,1,1633
917,0,11/17/2009,ADESA,2007,2,JEEP,PATRIOT 2WD 4C,Spo,4D SUV,WHITE,AUTO,1,Alloy,81727,AMERICAN,SMALL SUV,CHRYSLER,9744,11082,11024,12469,8263,9101,11729,12523,NULL,NULL,1231,50111,IA,8125,1,983
918,0,11/17/2009,ADESA,2008,1,DODGE,CHARGER V6,Bas,4D SEDAN 3.5L SE,BLUE,AUTO,2,Covers,62888,AMERICAN,SPECIALTY,CHRYSLER,10445,11687,11781,13122,10342,11972,14192,16470,NULL,NULL,1231,50111,IA,9535,1,1215
919,0,11/17/2009,ADESA,2006,3,FORD,FIVE HUNDRED,SE,4D SEDAN SE,GREY,AUTO,1,Alloy,74787,AMERICAN,LARGE,FORD,6308,7436,7313,8531,6840,7937,10054,11261,NULL,NULL,1231,50111,IA,6925,1,1506
920,0,12/8/2009,ADESA,2007,2,KIA,SPECTRA,EX,4D SEDAN EX,BLUE,AUTO,2,Covers,47866,OTHER ASIAN,MEDIUM,OTHER,6196,7274,9687,10624,6417,7371,9637,10778,NULL,NULL,1231,50111,IA,6525,1,482
921,0,12/8/2009,ADESA,2008,1,DODGE,AVENGER 4C,SE,4D SEDAN,BLUE,AUTO,2,Covers,69177,AMERICAN,MEDIUM,CHRYSLER,7814,8568,11705,12598,9111,10012,12397,13175,NULL,NULL,1231,50111,IA,7525,1,1020
922,0,12/8/2009,ADESA,2007,2,DODGE,CARAVAN FWD V6,SXT,MINIVAN 3.3L SXT,SILVER,AUTO,1,Alloy,89305,AMERICAN,VAN,CHRYSLER,7046,8392,10725,12153,7414,9320,11084,13013,NULL,NULL,1231,50111,IA,6325,1,1763
923,0,12/8/2009,ADESA,2008,1,KIA,OPTIMA 4C,LX,4D SEDAN,SILVER,AUTO,2,Covers,69191,OTHER ASIAN,MEDIUM,OTHER,7529,8095,11080,11520,8126,8908,11565,12513,NULL,NULL,1231,50111,IA,7325,1,728
924,1,12/8/2009,ADESA,2007,2,CHRYSLER,PT CRUISER,Tou,4D SEDAN,SILVER,AUTO,2,Covers,62845,AMERICAN,MEDIUM,CHRYSLER,5460,6274,9276,9993,5333,6555,8687,9916,NULL,NULL,1231,50111,IA,5720,1,1215
925,0,12/8/2009,ADESA,2006,3,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,GOLD,AUTO,1,Alloy,89243,AMERICAN,CROSSOVER,FORD,6867,8589,11231,12707,7785,9197,11769,12988,NULL,NULL,1231,50111,IA,7325,1,1633
926,0,12/8/2009,ADESA,2006,3,KIA,SPECTRA,EX,4D SEDAN,GREY,MANUAL,2,Covers,40236,OTHER ASIAN,MEDIUM,OTHER,5140,6054,8668,9674,5405,6477,8765,9731,NULL,NULL,1231,50111,IA,5520,1,482
927,0,12/8/2009,ADESA,2007,2,CHEVROLET,UPLANDER FWD V6,LS,PASSENGER EXT 3.5L,GOLD,AUTO,2,Covers,92402,AMERICAN,VAN,GM,6487,7597,10896,12127,5717,6520,9179,10469,NULL,NULL,1231,50111,IA,5920,1,2495
928,0,12/15/2009,ADESA,2006,3,FORD,FIVE HUNDRED,SE,4D SEDAN SE,SILVER,AUTO,1,Alloy,89383,AMERICAN,LARGE,FORD,5812,6790,9420,10469,6917,8118,10265,11499,NULL,NULL,1231,50111,IA,6325,1,1633
929,0,12/15/2009,ADESA,2007,2,CHRYSLER,PT CRUISER,Tou,4D SEDAN,BLACK,AUTO,2,Covers,42870,AMERICAN,MEDIUM,CHRYSLER,5486,6334,9273,10291,6170,7100,9391,10536,NULL,NULL,1231,50111,IA,5800,1,975
930,1,12/15/2009,ADESA,2003,6,DODGE,STRATUS V6,ES,4D SEDAN ES,WHITE,AUTO,1,Alloy,74296,AMERICAN,MEDIUM,CHRYSLER,2836,3780,6070,7398,2836,3780,6070,7398,NULL,NULL,1231,50111,IA,4015,1,1689
931,0,12/15/2009,ADESA,2006,3,FORD,FREESTYLE FWD V6,SE,4D CUV 3.0L SE,GREEN,AUTO,1,Alloy,78224,AMERICAN,CROSSOVER,FORD,6560,8260,10866,12268,7791,9566,12279,13728,NULL,NULL,1231,50111,IA,7725,1,1506
932,0,12/22/2009,ADESA,2007,2,KIA,RONDO V6,EX,4D WAGON,BLACK,AUTO,1,Alloy,66256,OTHER ASIAN,CROSSOVER,OTHER,7609,8445,11818,12996,7873,9454,11560,13297,NULL,NULL,1231,50111,IA,8335,1,728
933,0,12/22/2009,ADESA,2006,3,TOYOTA,COROLLA,CE,4D SEDAN CE,BLACK,AUTO,1,Alloy,77885,TOP LINE ASIAN,COMPACT,OTHER,6959,8212,11368,13415,7022,8270,10079,12320,NULL,NULL,1231,50111,IA,8735,1,569
934,1,12/22/2009,ADESA,2003,6,FORD,WINDSTAR FWD V6,LX,PASSENGER 3.8L LX,GOLD,AUTO,1,Alloy,93730,AMERICAN,VAN,FORD,2400,3291,5840,6575,2508,3364,5447,6537,NULL,NULL,1231,50111,IA,3405,1,2506
935,0,12/22/2009,ADESA,2008,1,SUBARU,FORESTER AWD,X,4D SPORT UTILITY 2.5X,SILVER,AUTO,2,Covers,75447,OTHER ASIAN,SMALL SUV,OTHER,10343,11895,14832,16165,11785,15970,15517,19525,NULL,NULL,1231,50111,IA,10345,1,803
936,0,12/22/2009,ADESA,2005,4,BUICK,CENTURY V6,Cus,4D SEDAN CUSTOM,GOLD,AUTO,2,Covers,87142,AMERICAN,MEDIUM,GM,3764,4968,7039,8171,3537,4627,6671,8068,NULL,NULL,1231,50111,IA,3910,1,2152
937,0,12/22/2009,ADESA,2004,5,NISSAN,XTERRA 2WD 4C,XE,4D SPORT UTILITY XE,BROWN,MANUAL,3,Special,87408,TOP LINE ASIAN,MEDIUM SUV,OTHER,5503,6502,8938,10350,5598,6419,9156,10337,NULL,NULL,1231,50111,IA,4815,1,594
938,0,12/22/2009,ADESA,2006,3,CHEVROLET,HHR,LT,4D SUV 2.2L LS,BLACK,AUTO,1,Alloy,60442,AMERICAN,MEDIUM,GM,5693,6842,9586,11299,5906,7043,9398,10850,NULL,NULL,1231,50111,IA,6725,1,728
